column
16-01093
15-00556
15-00123
16-01216
12-00294
16-01225
13-00007
15-00417
13-00165
16-01270
13-00545
16-00831
16-00733
13-00262
14-00817
14-00578
13-00487
16-00271
16-00102
14-00613
16-00867
16-01103
16-00269
14-00359
15-00829
14-00141
15-00858
16-00109
16-00007
16-01109
15-00965
15-00615
16-00465
16-01127
13-00204
16-00292
16-00088
15-00979
15-00967
16-00001
13-00581
16-00710
16-00157
16-01223
14-00434
14-00901
13-00593
16-00027
14-00423
14-00787
15-00786
14-00658
15-00593
15-00701
16-01201
16-00459
16-01185
16-00498
16-00504
12-00372
16-00540
16-00220
16-00278
13-00450
13-00396
16-00056
16-00031
16-00289
16-00344
13-00147
12-00426
13-00658
14-00045
